微博id,微博正文,原始图片url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
IEnxcwSan,"Cristina Cabal, six-time winner of the TeachingEnglish blog award , tells us about her favourite apps. Check out these five digital resources for autonomous English language practice.Cristina Cabal，六次TeachingEnglish blog award的获胜者，向我们推荐了她最爱的自主英语学习APP、网站等，戳以下链接了解这五个在线资源的具体内容：网页链接                  原图                             ",http://wx3.sinaimg.cn/large/801513c2gy1ge1mn89mooj21900u01ky.jpg,无,2020-04-21 19:47,微博 weibo.com,1,0,0
IEcQJ9Q8V,#全球疫情#  英国文化教育协会 “教师线上教学技能”系列第六场网络研讨会将于今天4月20日中国时间 19:00-20:00直播，本次课题为“针对小学生的线上教学”，欢迎报名：网页链接  视频回放将于下周分享，请继续关注我们的微博！  [组图共3张] 原图 ,"http://ww2.sinaimg.cn/large/801513c2gy1ge0bgi4abvj20dc08xmzf.jpg,http://ww4.sinaimg.cn/large/801513c2gy1ge0bhfinqej20mt08ftaq.jpg,http://ww2.sinaimg.cn/large/801513c2gy1ge0bhq0h89j20n2045753.jpg",无,2020-04-20 16:35,微博 weibo.com,0,0,0
IE1YDFrfg,#全球疫情# #英语教学# 在新型冠状病毒疫情下，众多教师和教师教育工作者都曾经或正在开展线上教学或教师教育工作。为了支持全球教师和教师教育工作者获得更加优质、适宜的教学支持和专业发展资源，英国文化教育协会组织本次线上调查活动，希望了解大家在线上教学和教师支持方面的挑战和需求。不论您是英语教师、全英文授课的学科教师、还是教师教育工作者，无论您来自中小学、大专院校，还是商业培训机构，我们诚挚期待您积极参与，请点击以下链接或扫描二维码参与本次活动 网页链接 留下您宝贵的经验和想法！                  原图                             ,http://wx3.sinaimg.cn/large/801513c2gy1gdyzgrg03fj20ew0eaq4d.jpg,无,2020-04-19 12:54,微博 weibo.com,1,0,4
IDqR2DUOZ,More great resources from the British Council for students and teachers - Resources and apps to tap into from the comfort of your own home!网页链接  戳此链接，随时随地获取海量英语学习和英语教学相关的优质资源！英国文化教育协会为各年龄段的英语学习者以及英语教师打造了一系列网上学习渠道和资源，你可以通过在线课程、手机应用软件以及社交媒体频道获取更多丰富的学习资源！                  原图                             ,http://wx2.sinaimg.cn/large/801513c2gy1gdufl682ikj212e0pl4qp.jpg,无,2020-04-15 14:24,微博 weibo.com,0,0,0
IDpEAssk6,#全球疫情# 英国文化教育协会 “教师线上教学技能”系列（已新增至六场），第五场网络研讨会将于本周五4月17日中国时间 18:00-19:15直播，本次课题为“针对低龄学习者的线上教学”，欢迎报名：网页链接，视频回放也将于下周分享，请继续关注我们的微博。此外，第四场网络研讨会已于上周四成功举办，课题面向教育领导者和管理者，“如何为教师团队提供远程支持和辅导”。我们为未能观看直播的朋友们准备了视频回放，欢迎大家点击链接观看: 英国文化教育协会的优酷视频             [组图共2张]      原图                             ,"http://ww2.sinaimg.cn/large/801513c2gy1gduaawatc9j20p30bogos.jpg,http://ww2.sinaimg.cn/large/801513c2gy1gduab0vw7mj20p10db0zc.jpg",无,2020-04-15 11:20,微博视频号,1,0,0
IDjJ1cHr4,"#英语学习# The English Channel is a wonderful online platform for practicing English through videos on UK arts and entrepreneurship. Take the plunge, and jump right in to this wonderful creative resource!为大家介绍一个超棒的线上英语学习平台 — English Channel，在这里，你可以通过有关英国艺术、商业内容的视频来练习英语，同时了解到很多精彩有趣、充满创意的内容！快来点击以下链接 网页链接 精彩内容立刻呈现！                  原图                             ",http://wx4.sinaimg.cn/large/801513c2gy1gdtjy5p62yj21900u0b2e.jpg,无,2020-04-14 20:15,微博 weibo.com,1,0,0
ID7zdhUZ0,"#英语教师成长与发展#  #英语教学#  想要获取更多有关教师专业发展以及教学资源的免费专业内容吗？英国文化教育协会的TeachingEnglish网站 网页链接 正是您的最佳选择！在这里，您可以浏览、查阅、下载任何对您在线教学有帮助的资源。在今后的微博中，我们也会继续分享特定主题的资源，与大家交流英语教学的更多精彩内容！Why not log in and browse our free materials for teacher CPD and teaching resources from the British Council in our teachingenglish.org.uk website? We will share specific links soon, but for now browse, read and download anything you feel can help you in your online classroom teaching - Right here!                  原图                             ",http://wx4.sinaimg.cn/large/801513c2gy1gds2fmyeq8j21900u01ky.jpg,无,2020-04-13 13:18,微博 weibo.com,0,0,0
ICHIEmV4T,#英语教学#  #在线课程#  Some great tips from expert Graham Stanley on how to keep online learners attention in class! Do check out the links at the bottom of the page for further resources.在线教学过程中，如何能够保持学习者对于课堂的注意力呢？英国文化教育协会专家Graham Stanley针对此主题为各位教师支招，点击以下链接了解更多内容网页链接                  原图                             ,http://wx4.sinaimg.cn/large/801513c2gy1gdowaie33yj20m80ciglz.jpg,无,2020-04-10 19:29,微博 weibo.com,1,0,0
ICGhAdJmk,"Here is an interesting free MOOC from Futurelearn & the British Council focussing on English in Early Childhood. Starting Monday 13th April this will give parents, teachers and early years practitioners the opportunity to learn and connect with each other as they stay at home during the Covid-19 global pandemic. 免费开放的在线学习机会来啦！英国文化教育协会携手FutureLearn为大家带来一门有趣的免费在线课程，课程将聚焦早期儿童英语教学的相关话题。从4月13日下周一起，为期六周，每周两小时的课程时间将为家长、教师以及刚刚踏入英语教学领域的从业者提供丰富的学习资源以及与专家相互交流切磋的机会。欲知详情，请查看以下链接：网页链接                  原图                             ",http://wx3.sinaimg.cn/large/801513c2gy1gdopzxtziwj21900u0hdw.jpg,无,2020-04-10 15:50,微博 weibo.com,0,0,0
IBEsG8TdM,"#全球疫情#  The LearnEnglish Kids team want to support parents at this challenging time. Many parents around the world are spending a lot of time at home with their young children. If you're in this situation, the LearnEnglish website can help you support your child's English learning at home.疫情防控期间，世界各地的很多家长都宅在家中，与孩子们有更多的相处时间。LearnEnglish Kids团队希望能在这个特殊时期为家长们提供更多的帮助。如果您也是宅家带娃的家长中的一员，您可以通过LearnEnglish的网站来探索如何能够更好地帮助和支持孩子们在家进行英语学习。网页链接                  原图                             ",http://wx4.sinaimg.cn/large/801513c2gy1gdgw8ius3uj20u0190kjr.jpg,无,2020-04-03 21:21,微博 weibo.com,0,0,0
IBCvXkpXu,"Global citizens, how much water do you use every day? This free resource has a range of fun and thought-provoking tasks to make young people think about the way water is used around the world.试问，大家每天用水量都有多少？ 我们为大家准备的免费教学资源里提供了一系列非常有趣并引发深思的教学活动，这些活动有助于提高学生们批判性思维和解决问题的能力，增强想象力与创造力等核心技能；同时，促使学生们思考全世界水资源的现状、利用方式等相关主题内容，增强大家作为世界公民保护水资源的意识。快来点击以下链接来了解更详细的内容吧：网页链接                  原图                             ",http://wx1.sinaimg.cn/large/801513c2ly1gdgnmw0xzlj20u016fk3l.jpg,无,2020-04-03 16:24,微博 weibo.com,0,0,0
IBjvImw8T,Can you or your students complete the Great Languages Challenge? Why not create your own challenge for your students to do and report back on in class!? 各位老师们，您和您的学生是否还未尝试过这项针对语言教学的趣味活动——Great Languages Challenge？快来定制属于您和学生们的个性化“挑战”吧！链接奉上：网页链接                  原图                             ,http://wx3.sinaimg.cn/large/801513c2ly1gdebr7izgnj21900u0qv8.jpg,无,2020-04-01 16:01,微博 weibo.com,0,0,0
IB9dLhgxZ,#全球疫情#  英国文化教育协会 “教师线上教学技能”系列（共四场）的第二场网络研讨会已于上周五成功举办，研讨会分享了线上教学技术环节出了问题，该怎么办 / 课程内容的转移和课堂教学结构 / 网络教学的任务类型。我们为未能观看直播的朋友们准备了视频回放，欢迎大家点击链接观看：英国文化教育协会的优酷视频此外，第三场网络研讨会将于本周六4月4日中国时间 凌晨02:00-03:15直播，课题为“不同网络教学工具的介绍，及其在网络教学中的使用技巧”和“网络授课的教师形象和课堂管理”，欢迎报名: 网页链接。第三场的视频回放将于下周分享，请继续关注我们的微博。             [组图共2张]      原图                             ,"http://ww1.sinaimg.cn/large/801513c2ly1gdd28zmntbj20m50ci0uo.jpg,http://ww3.sinaimg.cn/large/801513c2ly1gdd292f43rj20mr0bs40a.jpg",无,2020-03-31 13:50,微博视频号,8,11,6
IAenS4OOm,"英国文化教育协会 “教师线上教学技能”系列（已增至四场）的首场网络研讨会已于上周五成功举办，4,200位来自全球的教师参与了直播，研讨会分享了如何使用现有教材开展网上授课以及线上平台分组讨论室的使用办法。我们为未能观看直播的朋友们准备了视频回放，欢迎大家点击链接观看：英国文化教育协会的优酷视频 此外，第二场网络研讨会将于本周五3月27日中国时间 23:00-次日00:15直播，课题为“技术环节出了问题，该怎么办 / 课程内容的转移”和“课堂教学结构/ 网络教学的任务类型”，欢迎报名: 网页链接。第二场的视频回放将于下周分享，请继续关注我们的微博。             [组图共3张]      原图                             ","http://ww3.sinaimg.cn/large/801513c2gy1gd63djde99j20vq0k048x.jpg,http://ww4.sinaimg.cn/large/801513c2gy1gd63djfuwaj20vk0hw14r.jpg,http://ww4.sinaimg.cn/large/801513c2gy1gd63e0taduj20fu0a0acw.jpg",无,2020-03-25 13:08,微博视频号,5,6,2
